'CONTROLE DE FIGURINHAS'        y=79.4  x=137.2
'URU11'                         y=693.8  x=479.9
'URU12'                         y=693.8  x=514.4
'URU13'                         y=693.8  x=548.8
'URU14'                         y=693.8  x=583.2
'URU15'                         y=693.8  x=617.6
'URU16'                         y=693.8  x=652.1
'URU17'                         y=693.8  x=686.6
'URU18'                         y=693.8  x=721.0
'URU19'                         y=693.8  x=755.4
'URU20'                         y=693.8  x=789.8
'França'                        y=709.0  x=54.2
'FRA1'                          y=710.0  x=139.2
'FRA2'                          y=710.0  x=173.7
'FRA3'                          y=710.0  x=208.1
'FRA4'                          y=710.0  x=242.5
'FRA5'                          y=710.0  x=277.0
'FRA6'                          y=710.0  x=311.4
'FRA7'                          y=710.0  x=345.8
'FRA8'                          y=710.0  x=380.3
'FRA9'                          y=710.0  x=414.8
'FRA10'                         y=710.0  x=446.7
'FRA11'                         y=710.0  x=481.0
'FRA12'                         y=710.0  x=515.6
'FRA13'                         y=710.0  x=549.9
'FRA14'                         y=710.0  x=584.4
'FRA15'                         y=710.0  x=618.8
'FRA16'                         y=710.0  x=653.3
'FRA17'                         y=710.0  x=687.8
'FRA18'                         y=710.0  x=722.2
'FRA19'                         y=710.0  x=756.7
'FRA20'                         y=710.0  x=791.1
'I'                             y=722.2  x=32.0
'Senegal'                       y=724.3  x=54.2
'SEN1'                          y=725.3  x=138.7
'SEN2'                          y=725.3  x=173.2
'SEN3'                          y=725.3  x=207.6
'SEN4'                          y=725.3  x=242.1
'SEN5'                          y=725.3  x=276.4
'SEN6'                          y=725.3  x=310.9
'SEN7'                          y=725.3  x=345.3
'SEN8'                          y=725.3  x=379.8
'SEN9'                          y=725.3  x=414.2
'SEN10'                         y=725.3  x=446.2
'SEN11'                         y=725.3  x=480.6
'SEN12'                         y=725.3  x=515.0
'SEN13'                         y=725.3  x=549.5
'SEN14'                         y=725.3  x=583.9
'SEN15'                         y=725.3  x=618.4
'SEN16'                         y=725.3  x=652.8
'SEN17'                         y=725.3  x=687.2
'SEN18'                         y=725.3  x=721.7
'SEN19'                         y=725.3  x=756.1
'SEN20'                         y=725.3  x=790.6
'Iraque'                        y=739.5  x=54.2
'IRQ1'                          y=740.5  x=139.8
'IRQ2'                          y=740.5  x=174.2
'IRQ3'                          y=740.5  x=208.7
'IRQ4'                          y=740.5  x=243.1
'IRQ5'                          y=740.5  x=277.5
'IRQ6'                          y=740.5  x=312.0
'IRQ7'                          y=740.5  x=346.5
'IRQ8'                          y=740.5  x=380.9
'IRQ9'                          y=740.5  x=415.3
'IRQ10'                         y=740.5  x=447.3
'IRQ11'                         y=740.5  x=481.7
'IRQ12'                         y=740.5  x=516.2
'IRQ13'                         y=740.5  x=550.6
'IRQ14'                         y=740.5  x=585.1
'IRQ15'                         y=740.5  x=619.5
'IRQ16'                         y=740.5  x=653.9
'IRQ17'                         y=740.5  x=688.5
'IRQ18'                         y=740.5  x=722.9
'IRQ19'                         y=740.5  x=757.4
'IRQ20'                         y=740.5  x=791.8
'Noruega'                       y=754.4  x=54.2
'NOR1'                          y=755.4  x=137.8
'NOR2'                          y=755.4  x=172.2
'NOR3'                          y=755.4  x=206.6
'NOR4'                          y=755.4  x=241.0
'NOR5'                          y=755.4  x=275.5
'NOR6'                          y=755.4  x=309.9
'NOR7'                          y=755.4  x=344.3
'NOR8'                          y=755.4  x=378.8
'NOR9'                          y=755.4  x=413.2
'NOR10'                         y=755.4  x=445.2
'NOR11'                         y=755.4  x=479.6
'NOR12'                         y=755.4  x=514.1
'NOR13'                         y=755.4  x=548.5
'NOR14'                         y=755.4  x=582.9
'NOR15'                         y=755.4  x=617.4
'NOR16'                         y=755.4  x=651.8
'NOR17'                         y=755.4  x=686.2
'NOR18'                         y=755.4  x=720.7
'NOR19'                         y=755.4  x=755.1
'NOR20'                         y=755.4  x=789.5
'Argentina'                     y=770.6  x=54.2
'ARG1'                          y=771.6  x=138.4
'ARG2'                          y=771.6  x=172.8
'ARG3'                          y=771.6  x=207.3
'ARG4'                          y=771.6  x=241.7
'ARG5'                          y=771.6  x=276.1
'ARG6'                          y=771.6  x=310.6
'ARG7'                          y=771.6  x=345.1
'ARG8'                          y=771.6  x=379.4
'ARG9'                          y=771.6  x=413.9
'ARG10'                         y=771.6  x=445.8
'ARG11'                         y=771.6  x=480.3
'ARG12'                         y=771.6  x=514.7
'ARG13'                         y=771.6  x=549.1
'ARG14'                         y=771.6  x=583.6
'ARG15'                         y=771.6  x=618.0
'ARG16'                         y=771.6  x=652.4
'ARG17'                         y=771.6  x=686.9
'ARG18'                         y=771.6  x=721.3
'ARG19'                         y=771.6  x=755.7
'ARG20'                         y=771.6  x=790.2
'J'                             y=783.7  x=31.2
'Argélia'                       y=785.8  x=54.2
'ALG1'                          y=786.8  x=138.8
'ALG2'                          y=786.8  x=173.3
'ALG3'                          y=786.8  x=207.8
'ALG4'                          y=786.8  x=242.1
'ALG5'                          y=786.8  x=276.6
'ALG6'                          y=786.8  x=311.0
'ALG7'                          y=786.8  x=345.5
'ALG8'                          y=786.8  x=379.9
'ALG9'                          y=786.8  x=414.3
'ALG10'                         y=786.8  x=446.3
'ALG11'                         y=786.8  x=480.8
'ALG12'                         y=786.8  x=515.2
'ALG13'                         y=786.8  x=549.6
'ALG14'                         y=786.8  x=584.1
'ALG15'                         y=786.8  x=618.5
'ALG16'                         y=786.8  x=652.9
'ALG17'                         y=786.8  x=687.4
'ALG18'                         y=786.8  x=721.8
'ALG19'                         y=786.8  x=756.2
'ALG20'                         y=786.8  x=790.7
'Áustria'                       y=801.1  x=54.2
'AUT1'                          y=802.1  x=139.1
'AUT2'                          y=802.1  x=173.6
'AUT3'                          y=802.1  x=208.0
'AUT4'                          y=802.1  x=242.4
'AUT5'                          y=802.1  x=276.8
'AUT6'                          y=802.1  x=311.3
'AUT7'                          y=802.1  x=345.7
'AUT8'                          y=802.1  x=380.1
'AUT9'                          y=802.1  x=414.6
'AUT10'                         y=802.1  x=446.5
'AUT11'                         y=802.1  x=481.0
'AUT12'                         y=802.1  x=515.4
'AUT13'                         y=802.1  x=549.8
'AUT14'                         y=802.1  x=584.3
'AUT15'                         y=802.1  x=618.7
'AUT16'                         y=802.1  x=653.2
'AUT17'                         y=802.1  x=687.6
'AUT18'                         y=802.1  x=722.0
'AUT19'                         y=802.1  x=756.5
'AUT20'                         y=802.1  x=790.9
'Jordânia'                      y=816.0  x=54.2
'JOR1'                          y=817.0  x=139.4
'JOR2'                          y=817.0  x=173.9
'JOR3'                          y=817.0  x=208.3
'JOR4'                          y=817.0  x=242.7
'JOR5'                          y=817.0  x=277.2
'JOR6'                          y=817.0  x=311.6
'JOR7'                          y=817.0  x=346.1
'JOR8'                          y=817.0  x=380.5
'JOR9'                          y=817.0  x=415.0
'JOR10'                         y=817.0  x=446.9
'JOR11'                         y=817.0  x=481.4
'JOR12'                         y=817.0  x=515.8
'JOR13'                         y=817.0  x=550.2
'JOR14'                         y=817.0  x=584.7
'JOR15'                         y=817.0  x=619.2
'JOR16'                         y=817.0  x=653.5
'JOR17'                         y=817.0  x=688.1
'JOR18'                         y=817.0  x=722.5
'JOR19'                         y=817.0  x=756.9
'JOR20'                         y=817.0  x=791.4
'Portugal'                      y=832.2  x=54.2
'POR1'                          y=833.2  x=138.4
'POR2'                          y=833.2  x=172.8
'POR3'                          y=833.2  x=207.3
'POR4'                          y=833.2  x=241.6
'POR5'                          y=833.2  x=276.2
'POR6'                          y=833.2  x=310.5
'POR7'                          y=833.2  x=345.0
'POR8'                          y=833.2  x=379.4
'POR9'                          y=833.2  x=413.8
'POR10'                         y=833.2  x=445.8
'POR11'                         y=833.2  x=480.2
'POR12'                         y=833.2  x=514.7
'POR13'                         y=833.2  x=549.0
'POR14'                         y=833.2  x=583.5
'POR15'                         y=833.2  x=618.0
'POR16'                         y=833.2  x=652.3
'POR17'                         y=833.2  x=686.8
'POR18'                         y=833.2  x=721.3
'POR19'                         y=833.2  x=755.7
'POR20'                         y=833.2  x=790.1
'K'                             y=845.3  x=28.0
'Congo'                         y=847.4  x=54.2
'COD1'                          y=848.4  x=137.4
'COD2'                          y=848.4  x=171.8
'COD3'                          y=848.4  x=206.3
'COD4'                          y=848.4  x=240.7
'COD5'                          y=848.4  x=275.1
'COD6'                          y=848.4  x=309.6
'COD7'                          y=848.4  x=344.0
'COD8'                          y=848.4  x=378.4
'COD9'                          y=848.4  x=412.9
'COD10'                         y=848.4  x=444.8
'COD11'                         y=848.4  x=479.3
'COD12'                         y=848.4  x=513.8
'COD13'                         y=848.4  x=548.2
'COD14'                         y=848.4  x=582.6
'COD15'                         y=848.4  x=617.1
'COD16'                         y=848.4  x=651.5
'COD17'                         y=848.4  x=686.0
'COD18'                         y=848.4  x=720.4
'COD19'                         y=848.4  x=754.8
'COD20'                         y=848.4  x=789.3
'Uzbequistão'                   y=862.6  x=54.2
'UZB1'                          y=863.6  x=138.8
'UZB2'                          y=863.6  x=173.2
'UZB3'                          y=863.6  x=207.7
'UZB4'                          y=863.6  x=242.2
'UZB5'                          y=863.6  x=276.6
'UZB6'                          y=863.6  x=311.1
'UZB7'                          y=863.6  x=345.5
'UZB8'                          y=863.6  x=379.9
'UZB9'                          y=863.6  x=414.4
'UZB10'                         y=863.6  x=446.3
'UZB11'                         y=863.6  x=480.8
'UZB12'                         y=863.6  x=515.2
'UZB13'                         y=863.6  x=549.6
'UZB14'                         y=863.6  x=584.1
'UZB15'                         y=863.6  x=618.5
'UZB16'                         y=863.6  x=652.9
'UZB17'                         y=863.6  x=687.4
'UZB18'                         y=863.6  x=721.8
'UZB19'                         y=863.6  x=756.3
'UZB20'                         y=863.6  x=790.8
'Colômbia'                      y=877.5  x=54.2
'COL1'                          y=878.5  x=138.2
'COL2'                          y=878.5  x=172.7
'COL3'                          y=878.5  x=207.1
'COL4'                          y=878.5  x=241.5
'COL5'                          y=878.5  x=275.9
'COL6'                          y=878.5  x=310.4
'COL7'                          y=878.5  x=344.9
'COL8'                          y=878.5  x=379.3
'COL9'                          y=878.5  x=413.7
'COL10'                         y=878.5  x=445.6
'COL11'                         y=878.5  x=480.0
'COL12'                         y=878.5  x=514.5
'COL13'                         y=878.5  x=548.9
'COL14'                         y=878.5  x=583.4
'COL15'                         y=878.5  x=617.8
'COL16'                         y=878.5  x=652.3
'COL17'                         y=878.5  x=686.7
'COL18'                         y=878.5  x=721.1
'COL19'                         y=878.5  x=755.6
'COL20'                         y=878.5  x=790.0
'Inglaterra'                    y=893.7  x=54.2
'ENG1'                          y=894.7  x=138.0
'ENG2'                          y=894.7  x=172.4
'ENG3'                          y=894.7  x=206.8
'ENG4'                          y=894.7  x=241.4
'ENG5'                          y=894.7  x=275.8
'ENG6'                          y=894.7  x=310.2
'ENG7'                          y=894.7  x=344.6
'ENG8'                          y=894.7  x=379.1
'ENG9'                          y=894.7  x=413.6
'ENG10'                         y=894.7  x=445.5
'ENG11'                         y=894.7  x=479.9
'ENG12'                         y=894.7  x=514.4
'ENG13'                         y=894.7  x=548.8
'ENG14'                         y=894.7  x=583.2
'ENG15'                         y=894.7  x=617.6
'ENG16'                         y=894.7  x=652.1
'ENG17'                         y=894.7  x=686.5
'ENG18'                         y=894.7  x=721.0
'ENG19'                         y=894.7  x=755.4
'ENG20'                         y=894.7  x=789.9
'L'                             y=906.9  x=29.4
'Croácia'                       y=909.0  x=54.2
'CRO1'                          y=910.0  x=137.8
'CRO2'                          y=910.0  x=172.2
'CRO3'                          y=910.0  x=206.6
'CRO4'                          y=910.0  x=241.1
'CRO5'                          y=910.0  x=275.5
'CRO6'                          y=910.0  x=309.9
'CRO7'                          y=910.0  x=344.4
'CRO8'                          y=910.0  x=378.8
'CRO9'                          y=910.0  x=413.2
'CRO10'                         y=910.0  x=445.2
'CRO11'                         y=910.0  x=479.6
'CRO12'                         y=910.0  x=514.0
'CRO13'                         y=910.0  x=548.5
'CRO14'                         y=910.0  x=582.9
'CRO15'                         y=910.0  x=617.3
'CRO16'                         y=910.0  x=651.8
'CRO17'                         y=910.0  x=686.2
'CRO18'                         y=910.0  x=720.6
'CRO19'                         y=910.0  x=755.0
'CRO20'                         y=910.0  x=789.5
'Gana'                          y=924.2  x=54.2
'GHA1'                          y=925.2  x=137.9
'GHA2'                          y=925.2  x=172.3
'GHA3'                          y=925.2  x=206.7
'GHA4'                          y=925.2  x=241.2
'GHA5'                          y=925.2  x=275.7
'GHA6'                          y=925.2  x=310.0
'GHA7'                          y=925.2  x=344.5
'GHA8'                          y=925.2  x=379.0
'GHA9'                          y=925.2  x=413.4
'GHA10'                         y=925.2  x=445.3
'GHA11'                         y=925.2  x=479.7
'GHA12'                         y=925.2  x=514.2
'GHA13'                         y=925.2  x=548.7
'GHA14'                         y=925.2  x=583.1
'GHA15'                         y=925.2  x=617.5
'GHA16'                         y=925.2  x=652.0
'GHA17'                         y=925.2  x=686.4
'GHA18'                         y=925.2  x=720.8
'GHA19'                         y=925.2  x=755.3
'GHA20'                         y=925.2  x=789.7
'Panamá'                        y=939.1  x=54.2
'PAN1'                          y=940.1  x=138.5
'PAN2'                          y=940.1  x=172.9
'PAN3'                          y=940.1  x=207.3
'PAN4'                          y=940.1  x=241.8
'PAN5'                          y=940.1  x=276.2
'PAN6'                          y=940.1  x=310.7
'PAN7'                          y=940.1  x=345.1
'PAN8'                          y=940.1  x=379.5
'PAN9'                          y=940.1  x=414.0
'PAN10'                         y=940.1  x=445.9
'PAN11'                         y=940.1  x=480.3
'PAN12'                         y=940.1  x=514.7
'PAN13'                         y=940.1  x=549.2
'PAN14'                         y=940.1  x=583.6
'PAN15'                         y=940.1  x=618.1
'PAN16'                         y=940.1  x=652.5
'PAN17'                         y=940.1  x=686.9
'PAN18'                         y=940.1  x=721.4
'PAN19'                         y=940.1  x=755.8
'PAN20'                         y=940.1  x=790.2
'Coca-Cola'                     y=954.9  x=54.2
'CC1'                           y=955.9  x=140.6
'CC2'                           y=955.9  x=175.1
'CC3'                           y=955.9  x=209.5
'CC4'                           y=955.9  x=244.0
'CC5'                           y=955.9  x=278.4
'CC6'                           y=955.9  x=312.8
'CC7'                           y=955.9  x=347.3
'CC8'                           y=955.9  x=381.7
'CC9'                           y=955.9  x=416.1
'CC10'                          y=955.9  x=448.1
'CC11'                          y=955.9  x=482.6
'CC12'                          y=955.9  x=516.9
'CC13'                          y=955.9  x=551.4
'CC14'                          y=955.9  x=585.8
